pessoa_id,nome,cpf,genero,data_nascimento,email,telefone,cidade,uf,cep,opt_in
PES-02539,Luíza Dias,08967780290,F,1989-07-18,luiza.dias87@bol.com.br,11990602060,Guarulhos,SP,05992458,False
PES-02540,Helena Silva Silva Araújo,26192177686,F,1957-11-10,helena.araujo913@hotmail.com,21962268177,Rio de Janeiro,RJ,23052603,True
PES-02541,Isabela Lima Brandão,10120824582,F,1986-02-02,isabelabrandao896@outlook.com,19967743452,Campinas,SP,17660103,False
PES-02542,Júlia Dias Freitas Cardoso,16419805597,F,1988-06-04,julia_car82@gmail.com,19989979825,Campinas,SP,15577972,True
PES-02543,Gustavo Lima Melo,85150303909,M,1972-09-10,gustavo_mel68@yahoo.com.br,32998609200,Juiz de Fora,MG,31239479,False
PES-02544,Natália Rocha,88270913944,F,1971-07-10,nataliarocha68@uol.com.br,16983673678,Ribeirão Preto,SP,17809754,False
PES-02545,Hélio Ribeiro,78376724533,M,1960-01-04,helioribeiro344@gmail.com,32998233184,Juiz de Fora,MG,33058156,True
PES-02546,Wagner Ribeiro Lima Freitas,39217810517,M,1982-04-20,wagnerfreitas414@gmail.com,61961261282,Brasília,DF,71258003,False
PES-02547,Paulo Ferreira Araújo Gomes,14917923026,M,1970-10-21,paulo.gomes841@bol.com.br,21963862491,Niterói,RJ,26319647,False
PES-02548,Otávio Araújo Rocha Marques,48780206280,M,1974-01-19,otavio.marques3@uol.com.br,11983786140,São Paulo,SP,04896003,True
PES-02549,Priscila Silva Rodrigues Guimarães,00654767785,F,1987-05-21,priscila.guimaraes257@uol.com.br,21983142513,Rio de Janeiro,RJ,29538729,False
PES-02550,Renata Alves Martins,29002989202,F,1984-02-19,renata_mar404@yahoo.com.br,21995181009,Rio de Janeiro,RJ,23396898,True
PES-02551,Luíza Nunes,60730606619,F,1999-07-04,luizanunes881@uol.com.br,61962888126,Brasília,DF,78772689,False
PES-02552,Priscila Guimarães Moreira,56305170312,F,1987-03-13,beatriz.souza150@bol.com.br,31960751924,Belo Horizonte,MG,34007082,False
PES-02553,Patrícia Nascimento,56397591948,F,1962-12-12,patricianascimento668@bol.com.br,11960368640,São Paulo,SP,01548569,True
PES-02554,Márcia Alves Ferreira Andrade,11728616417,F,1982-07-07,marcia.andrade370@uol.com.br,21971915545,Rio de Janeiro,RJ,21085067,True
PES-02555,Marcelo Souza Nascimento,17067017998,M,1968-10-01,marcelo.nascimento823@bol.com.br,21978457183,Niterói,RJ,21625267,False
PES-02556,Letícia Magalhães Moreira,87856857633,F,1986-10-19,leticiamoreira920@outlook.com,11981183507,Guarulhos,SP,03912150,False
PES-02557,Joana Guimarães Araújo,27169291657,F,1995-04-04,joana.araujo608@hotmail.com,11999319958,São Paulo,SP,05571350,False
PES-02558,Paulo Melo Santos,78555126240,M,1996-05-13,paulo_san821@bol.com.br,19970802207,Campinas,SP,16150659,True
PES-02559,Lucas Moreira Ferreira,11497901219,M,1992-05-26,lucas.ferreira700@uol.com.br,81988181441,Recife,PE,56784915,True
PES-02560,Cecília Moreira Mendes,87813642880,F,1979-02-02,cecilia.mendes839@outlook.com,31961155225,Belo Horizonte,MG,37142628,True
PES-02561,Simone Martins Barbosa Rodrigues,00609478451,F,2002-10-04,simone_rod947@bol.com.br,21983387808,Niterói,RJ,22678004,False
PES-02562,Eduardo Moreira,23251613073,M,1933-12-31,eduardo_mor156@bol.com.br,21988039072,Rio de Janeiro,RJ,26912260,False
PES-02563,Tânia Nascimento Guimarães,94535429707,F,1975-04-25,tania.guimaraes116@yahoo.com.br,81960533595,Recife,PE,55809172,False
PES-02564,João Lima Guimarães,28557688296,M,1992-05-18,joao.guimaraes917@uol.com.br,61984393405,Brasília,DF,74198671,True
PES-02565,Luíza Rocha Nascimento,21829894390,F,1965-01-05,luizanascimento856@outlook.com,71963042980,Salvador,BA,49181083,False
PES-02566,Lúcia Guimarães,75711260960,F,1977-09-04,luciaguimaraes966@yahoo.com.br,11982915278,São Paulo,SP,09603311,False
PES-02567,Henrique Alves Costa Martins,10561388075,M,1967-02-23,henriquemartins616@bol.com.br,11984687965,São Paulo,SP,04079536,True
PES-02568,Gabriela Oliveira Marques,44396406487,F,1984-12-10,gabriela.marques331@yahoo.com.br,32971903746,Juiz de Fora,MG,36520688,True
PES-02569,Letícia Nascimento Conceição,10707447437,F,1990-08-01,leticia_con196@outlook.com,11990667824,São Paulo,SP,07130266,True
PES-02570,Fábio Nunes Rodrigues Melo,55439149708,M,1963-10-26,fabiomelo596@hotmail.com,11961493841,São Paulo,SP,07430426,True
PES-02571,Raquel Silva Nascimento,87755664945,F,1990-10-19,raquelnascimento806@yahoo.com.br,19966175739,Campinas,SP,18192984,True
PES-02572,Helena Oliveira Assunção,72559346419,F,1979-04-13,helena.assuncao44@gmail.com,11993633316,São Paulo,SP,02115647,True
PES-02573,Mariana Gomes Ribeiro,18963066835,F,1978-08-25,mariana_rib961@yahoo.com.br,11984201003,São Paulo,SP,04485049,False
PES-02574,Thiago Rodrigues Peixoto,75725846083,M,1973-09-20,thiago_pei765@uol.com.br,41988392227,Curitiba,PR,89693996,False
PES-02575,Letícia Gomes,75254767642,F,1984-11-14,leticia_gom365@bol.com.br,21986315864,Rio de Janeiro,RJ,22508976,True
PES-02576,Isabela Guimarães Costa Peixoto,02031215973,F,1989-06-06,isabelapeixoto873@gmail.com,21962024758,Rio de Janeiro,RJ,25280198,True
PES-02577,Marcelo Gomes Barbosa,90818244909,M,1990-11-28,marcelo_bar455@hotmail.com,62963822684,Goiânia,GO,71273595,False
PES-02578,Paulo Ribeiro Araújo Magalhães,42081047675,M,2000-11-28,paulo_mag747@hotmail.com,11984757717,São Paulo,SP,03490821,True
PES-02579,Aline Pereira,15601041806,F,1990-06-04,aline_per915@uol.com.br,11993321956,Santo André,SP,01241785,False
PES-02580,Mariana Alves Ferreira,91296132137,F,1996-06-22,marianaferreira433@outlook.com,21981974772,Rio de Janeiro,RJ,28996471,True
PES-02581,Larissa Carvalho Nunes,51454210605,F,1959-02-16,larissanunes896@yahoo.com.br,11966285007,São Paulo,SP,09279302,False
PES-02582,Hélio Melo Marques Marques,62361204983,M,1972-09-25,heliomarques863@outlook.com,71967779057,Salvador,BA,48917299,True
PES-02583,Luís Melo Melo,01414961502,M,1974-10-24,luis_mel370@uol.com.br,11980805236,São Paulo,SP,01975370,True
PES-02584,Renata Pereira Silva,03996340613,F,1976-03-24,renata_sil927@uol.com.br,31965694373,Belo Horizonte,MG,32331030,True
PES-02585,Raquel Barbosa Cardoso,91950951529,F,1997-03-31,raquel_car197@uol.com.br,21975661907,Niterói,RJ,22545439,True
PES-02586,Joana Gomes,50716033909,F,1988-04-17,joana_gom770@yahoo.com.br,21964223366,Rio de Janeiro,RJ,27360407,True
PES-02587,Vinícius Barbosa Melo Alves,50097538477,M,1993-03-19,viniciusalves321@bol.com.br,32968389072,Juiz de Fora,MG,31882478,False
PES-02588,Priscila Rocha Nascimento Nascimento,63671433000,F,1959-08-10,priscila_nas298@uol.com.br,11975234314,Santo André,SP,09881944,False
PES-02589,Eduardo Barbosa Andrade,16066419560,M,1991-11-27,eduardo_and538@yahoo.com.br,48988723431,Florianópolis,SC,87242019,True
PES-02590,Otávio Santos Martins,58689173080,M,2004-07-19,otavio.martins445@yahoo.com.br,11998376190,São Paulo,SP,08166327,False
PES-02591,Renata Souza Peixoto,02224964447,F,1970-02-23,renatapeixoto201@hotmail.com,11990243255,São Paulo,SP,06905859,True
PES-02592,Patrícia Guimarães Machado Nascimento,30989752534,F,1978-09-21,patricianascimento788@outlook.com,61964031202,Brasília,DF,79549010,False
PES-02593,Natália Magalhães Araújo Oliveira,09385247123,F,1959-03-30,natalia.oliveira413@yahoo.com.br,11999552476,Guarulhos,SP,01041813,True
PES-02594,Gustavo Santos Melo,94235836951,M,1973-04-02,gustavomelo229@uol.com.br,71992852968,Salvador,BA,42432585,True
PES-02595,Daniel Carvalho Cardoso,37839186343,M,1997-03-20,danielcardoso656@bol.com.br,11967367543,Santo André,SP,04474046,False
PES-02596,Patrícia Melo,33116458804,F,1994-06-28,patricia_mel237@outlook.com,11978212053,São Paulo,SP,09066291,True
PES-02597,César Assunção Assunção Alves,02492693090,M,1976-09-13,cesar.alves254@bol.com.br,11974242837,São Paulo,SP,09695664,True
PES-02598,Mateus Carvalho Ferreira Freitas,72740326319,M,1986-07-05,mateusfreitas982@hotmail.com,41985136006,Curitiba,PR,86701901,False
PES-02599,Beatriz Marques,18579466342,F,2002-02-11,beatriz_mar217@bol.com.br,21988186048,Rio de Janeiro,RJ,21649426,False
PES-02600,Simone Barbosa,08438402852,F,1985-01-26,simonebarbosa351@uol.com.br,61967399771,Brasília,DF,73725786,False
PES-02601,Simone Araújo,25669015380,F,1990-02-08,simonearaujo17@bol.com.br,21976751152,Rio de Janeiro,RJ,29501486,True
PES-02602,Lúcia Freitas Guimarães,20704301890,F,1991-09-20,luciaguimaraes811@bol.com.br,11960179500,Santo André,SP,04243523,True
PES-02603,Luíza Barbosa Magalhães Ferreira,24428039093,F,1985-12-16,luiza.ferreira754@yahoo.com.br,71994468954,Salvador,BA,49810808,False
PES-02604,Caio Marques Mendes,21648017681,M,1968-03-31,caio.mendes884@uol.com.br,11991428240,Santo André,SP,06872729,False
PES-02605,Tânia Assunção Assunção,94026329054,F,2001-08-13,taniaassuncao766@uol.com.br,21990963737,Rio de Janeiro,RJ,21968221,True
PES-02606,Cláudia Rodrigues Ferreira,96194625562,F,1966-03-05,claudiaferreira791@hotmail.com,11969045929,São Paulo,SP,05418194,False
PES-02607,Larissa Alves Silva,37169965720,F,1995-09-11,larissa_sil911@outlook.com,11969213629,São Paulo,SP,09383654,True
PES-02608,Márcia Santos,93436929352,F,1978-09-10,marcia.santos969@gmail.com,21979371932,Niterói,RJ,21920646,True
PES-02609,Isabela Martins Martins Dias,59385415140,F,1976-07-23,isabela.dias716@hotmail.com,51995093942,Porto Alegre,RS,91056657,True
PES-02610,Luís Freitas Ribeiro,48468664596,M,1991-08-18,luis.ribeiro553@uol.com.br,11972102880,São Paulo,SP,06772423,True
PES-02611,Fernanda Freitas Rocha,05274194605,F,1984-05-26,fernandarocha451@bol.com.br,11967223937,São Paulo,SP,08241785,False
PES-02612,Mariana Nunes,16872770791,F,1982-08-05,mariana.nunes359@uol.com.br,11971003266,São Paulo,SP,07556826,True
PES-02613,Henrique Dias,53463438658,M,1988-04-06,henrique.dias700@hotmail.com,62995307286,Goiânia,GO,79831013,False
PES-02614,Mateus Araújo Moreira Nascimento,66018122260,M,1971-04-04,mateus.nascimento185@gmail.com,61967881963,Brasília,DF,74671243,False
PES-02615,Hélio Rodrigues Lima Magalhães,27055164095,M,1980-06-28,helio_mag248@gmail.com,48964355551,Florianópolis,SC,81871991,True
PES-02616,José Brandão,25390006496,M,1995-08-12,danieloliveira117@outlook.com,11978717709,São Paulo,SP,07380285,True
PES-02617,Fernando Conceição Machado,22817347579,M,1988-11-07,fernando.machado346@yahoo.com.br,71961654167,Salvador,BA,42478738,False
PES-02618,João Barbosa Nascimento Rocha,20960207279,M,1990-12-05,joao.rocha713@gmail.com,41975036822,Curitiba,PR,87547404,True
PES-02619,Rafael Pereira Araújo Conceição,36941464909,M,1974-07-21,rafael.conceicao291@yahoo.com.br,19988188554,Campinas,SP,17526512,False
PES-02620,Gustavo Magalhães Andrade,64414915406,M,1965-09-08,gustavo.andrade129@outlook.com,71986745037,Salvador,BA,49028010,False
PES-02621,Raquel Magalhães Ribeiro,75171545162,F,1966-08-11,raquel_rib472@bol.com.br,48983162507,Florianópolis,SC,88971744,False
PES-02622,Rodrigo Araújo,43375949499,M,1994-05-03,rodrigo.araujo138@outlook.com,11965576267,Guarulhos,SP,05785515,True
PES-02623,Márcio Ferreira Araújo Peixoto,33777558613,M,1957-03-01,marcio_pei5@gmail.com,51960767931,Porto Alegre,RS,99337918,False
PES-02624,Otávio Conceição,37680277168,M,1992-11-30,otavio_con900@hotmail.com,21992628373,Niterói,RJ,29645985,True
PES-02625,Henrique Assunção Souza,39511399438,M,1994-03-25,henrique_sou648@hotmail.com,21984944669,Rio de Janeiro,RJ,25149576,False
PES-02626,Simone Oliveira Araújo,48931127596,F,1934-02-07,simone.araujo259@yahoo.com.br,71971274703,Salvador,BA,47410251,True
PES-02627,Eduardo Santos,57943106695,M,1988-12-16,eduardo.santos38@gmail.com,11974485093,Guarulhos,SP,03927476,True
PES-02628,João Melo Nunes Barbosa,68211287587,M,1974-04-01,joao.barbosa907@uol.com.br,11986893241,São Paulo,SP,09146095,True
PES-02629,Fernando Melo,49667750515,M,1984-09-22,fernando_mel939@gmail.com,48993535746,Florianópolis,SC,84007982,True
PES-02630,José Nunes Marques,50332938000,M,1975-08-18,jose_mar976@uol.com.br,19983553573,Campinas,SP,13545303,False
PES-02631,Cláudia Dias Andrade,26841895525,F,1968-04-23,claudiaandrade735@yahoo.com.br,41971344454,Curitiba,PR,83588206,True
PES-02632,Fábio Carvalho Gomes Brandão,11153566079,M,1985-03-07,fabiobrandao127@yahoo.com.br,32987427023,Juiz de Fora,MG,33887555,True
PES-02633,Letícia Martins Rocha Moreira,60345955846,F,1967-09-30,leticiamoreira631@gmail.com,48977429380,Florianópolis,SC,88813189,False
PES-02634,Cláudia Peixoto Nunes,47716221248,F,1993-02-06,claudia_nun178@gmail.com,51969861437,Porto Alegre,RS,98931524,True
PES-02635,Simone Araújo Silva,05883938515,F,1971-06-15,simone_sil334@bol.com.br,71987105239,Salvador,BA,42776217,True
PES-02636,Mariana Brandão Melo Melo,30661042308,F,1977-07-07,mariana.melo657@uol.com.br,31961003758,Belo Horizonte,MG,37323638,True
PES-02637,Débora Magalhães Rocha,53130620699,F,1999-10-27,deborarocha652@bol.com.br,31968672738,Belo Horizonte,MG,38977174,True
PES-02638,Fábio Dias Freitas Nascimento,98317009106,M,1996-08-26,fabionascimento453@yahoo.com.br,11972644898,São Paulo,SP,09425211,False
PES-02639,Márcio Ferreira Ribeiro,17895492055,M,1998-05-24,marcio_rib96@outlook.com,62986228086,Goiânia,GO,79774241,True
PES-02640,Sérgio Souza Alves,55401378254,M,1970-01-14,sergio.alves247@hotmail.com,81967078393,Recife,PE,58237901,True
PES-02641,Fábio Nascimento,22368870350,M,1978-12-04,fabio.nascimento823@outlook.com,11982822234,São Paulo,SP,06347642,True
PES-02642,Joana Araújo Oliveira,20810779730,F,1997-07-01,joana_oli329@uol.com.br,48964803215,Florianópolis,SC,85486690,True
PES-02643,Fernanda Nunes,38277277822,F,2000-05-19,fernandanunes330@outlook.com,81962855895,Recife,PE,59491705,True
PES-02644,Rafael Silva Brandão,50365413836,M,1995-08-12,rafaelbrandao768@uol.com.br,41999854522,Curitiba,PR,82526666,False
PES-02645,Letícia Gomes Marques,21132196973,F,1976-12-27,leticiamarques278@outlook.com,11984486018,Guarulhos,SP,04603941,False
PES-02646,Gustavo Barbosa Rocha,51381038069,M,1981-04-27,gustavo_roc169@hotmail.com,41981442084,Curitiba,PR,81867160,False
PES-02647,Rodrigo Lima,87171361489,M,1933-12-31,rodrigolima694@hotmail.com,11996835957,São Paulo,SP,09094508,True
PES-02648,Gustavo Barbosa Assunção,72672234434,M,2000-01-30,gustavo.assuncao907@bol.com.br,21973583532,Rio de Janeiro,RJ,26058638,True
PES-02649,Eduardo Peixoto Araújo,79641837613,M,1970-11-30,eduardoaraujo503@gmail.com,11978093265,São Paulo,SP,03212900,True
PES-02650,Bruno Nascimento Brandão Dias,28536193549,M,1983-02-11,bruno.dias700@outlook.com,11969184971,São Paulo,SP,02890607,True
PES-02651,André Costa Dias,51444263870,M,1991-02-24,andredias984@hotmail.com,11994215851,São Paulo,SP,09154319,False
PES-02652,Gabriela Araújo,45971755200,F,1972-05-05,gabriela.araujo831@uol.com.br,11984385743,São Paulo,SP,03983871,False
PES-02653,Caio Marques,96642376803,M,1961-05-02,caiomarques114@gmail.com,21985479007,Rio de Janeiro,RJ,21925424,True
PES-02654,Márcia Alves Rodrigues,33875145062,F,1997-06-01,marcia_rod194@outlook.com,48967173577,Florianópolis,SC,83691655,True
PES-02655,Fernanda Lima Nascimento Assunção,68457121820,F,1979-08-17,fernandaassuncao758@outlook.com,41971457514,Curitiba,PR,83937541,False
PES-02656,Débora Magalhães,93632140103,F,1990-05-03,deboramagalhaes325@bol.com.br,11989532849,São Paulo,SP,06010946,False
PES-02657,Fernando Souza Conceição,46492414217,M,1976-04-01,fernando_con486@outlook.com,11992606418,Guarulhos,SP,09776074,False
PES-02658,Rafael Marques Brandão Silva,18091847203,M,1988-01-02,rafael.silva990@yahoo.com.br,11983644147,Guarulhos,SP,03397403,True
PES-02659,Joana Mendes Rocha,53496090170,F,1985-11-18,joana.rocha946@bol.com.br,11970129358,Santo André,SP,03709949,False
PES-02660,Larissa Martins Oliveira,89741154682,F,1972-07-14,larissaoliveira671@bol.com.br,31979172366,Belo Horizonte,MG,39285828,False
PES-02661,Simone Rodrigues,06702836490,F,1997-04-08,simonerodrigues939@gmail.com,21960272021,Rio de Janeiro,RJ,21987545,True
PES-02662,Lúcia Conceição Assunção,68822125460,F,1965-08-31,luciaassuncao452@hotmail.com,11986721925,São Paulo,SP,01784903,True
PES-02663,Júlia Lima Barbosa,26932118246,F,1990-05-10,julia.barbosa390@yahoo.com.br,11965684172,São Paulo,SP,07767744,True
PES-02664,Mateus Santos Moreira,70851263968,M,1992-12-14,mateus_mor453@uol.com.br,31984863199,Belo Horizonte,MG,32238113,True
PES-02665,Priscila Guimarães Santos Dias,63567451502,F,1974-07-02,priscila.dias135@yahoo.com.br,21971266554,Rio de Janeiro,RJ,27920234,True
PES-02666,Gustavo Martins,37309880773,M,1984-10-21,gustavo.martins40@gmail.com,21978307734,Rio de Janeiro,RJ,21607283,True
PES-02667,Caio Dias,82041813377,M,1956-06-01,caio_dia988@hotmail.com,11961486370,São Paulo,SP,01915404,True
PES-02668,Camila Nunes Conceição,53384657446,F,1992-05-07,camila_con622@gmail.com,61975686274,Brasília,DF,78012829,True
PES-02669,Hélio Assunção,91738341909,M,1968-07-17,helioassuncao987@yahoo.com.br,19990817142,Campinas,SP,18641547,False
PES-02670,Fernanda Assunção Carvalho,44040161661,F,1990-05-02,fernanda_car961@hotmail.com,41973522125,Curitiba,PR,81340825,True
PES-02671,Fábio Moreira,95197258578,M,1947-10-31,fabio.moreira988@gmail.com,16985398962,Ribeirão Preto,SP,13871160,True
PES-02672,Bruno Carvalho Carvalho,51393278566,M,1963-12-20,bruno_car870@bol.com.br,11983957487,São Paulo,SP,02179763,True
PES-02673,Vitória Mendes Guimarães,87668912053,F,1986-05-02,vitoriaguimaraes732@gmail.com,31998255816,Belo Horizonte,MG,39994163,False
PES-02674,Priscila Dias,44459535556,F,1961-03-04,priscila.dias296@outlook.com,11990648655,São Paulo,SP,01144109,True
PES-02675,Rafael Ferreira,22152472667,M,1972-01-27,rafael.ferreira83@yahoo.com.br,71964753166,Salvador,BA,48205262,True
PES-02676,Larissa Lima Moreira,14983905103,F,1942-10-05,larissa.moreira314@gmail.com,21986189553,Rio de Janeiro,RJ,21796919,False
PES-02677,Renata Martins Marques,58340417606,F,1981-03-22,renata.marques420@hotmail.com,21989469115,Rio de Janeiro,RJ,22253108,True
PES-02678,Leonardo Dias Souza,26902463760,M,1968-07-14,leonardosouza222@bol.com.br,11965727654,São Paulo,SP,01986121,False
PES-02679,Leonardo Brandão Andrade,31109366310,M,2002-12-20,leonardoandrade791@gmail.com,32960172395,Juiz de Fora,MG,36824608,True
PES-02680,Thiago Machado Cardoso,23093349362,M,1976-09-20,thiago.cardoso45@hotmail.com,21973752157,Rio de Janeiro,RJ,27415350,False
PES-02681,Márcio Nunes Lima Moreira,59494634209,M,1969-01-20,marciomoreira928@uol.com.br,11966498417,São Paulo,SP,05282621,False
PES-02682,Gustavo Souza,42930046295,M,1997-02-20,gustavo.souza877@uol.com.br,31978535250,Belo Horizonte,MG,32475998,True
PES-02683,Cecília Melo Santos,14642637958,F,1982-05-04,cecilia.santos456@outlook.com,11960976934,Guarulhos,SP,05206537,True
PES-02684,Patrícia Souza Alves Ferreira,60120970856,F,1983-07-01,patriciaferreira645@gmail.com,21963785793,Niterói,RJ,26033063,False
PES-02685,Fábio Carvalho Ferreira,38564756218,M,1983-10-05,fabio.ferreira417@uol.com.br,32964549718,Juiz de Fora,MG,36646145,False
PES-02686,José Andrade,98314584860,M,1995-03-12,jose_and397@gmail.com,19977594180,Campinas,SP,18057921,True
PES-02687,Márcia Lima Machado,54061347446,F,1995-08-13,marcia_mac795@hotmail.com,11999424502,São Paulo,SP,03099435,True
PES-02688,Letícia Rodrigues,54030798071,F,1997-06-03,leticiarodrigues223@hotmail.com,11994863300,São Paulo,SP,04541603,False
PES-02689,Lúcia Assunção Souza,75292404713,F,1977-08-07,lucia_sou435@gmail.com,31998885980,Belo Horizonte,MG,34507568,False
PES-02690,Beatriz Magalhães Nunes,19292860151,F,1989-05-15,beatriz_nun775@outlook.com,81964327209,Recife,PE,53871564,True
PES-02691,Cláudia Melo Magalhães,62541587104,F,1981-07-24,claudia_mag700@yahoo.com.br,11993192444,São Paulo,SP,04719011,False
