COD_CLIENTE;NOME_CLIENTE;CPF;DT_NASC;SEXO;EMAIL;FONE;ENDERECO;BAIRRO;CIDADE;UF;CEP;ACEITA_MKT;DT_ATUALIZACAO
102848;MARCELO PEREIRA BRANDAO;553.139.079-30;11/10/1996;M;marcelo.brandao20859@yahoo.com.br;11963767071;ALAMEDA RIO BRANCO, N. 1394;SANTO ANTÔNIO;Guarulhos;São Paulo;04951-737;S;16/05/2022
102849;LARISSA  OLIVEIRA MENDES ;59876496760;12/06/1984;F;larissa.mendes825@outlook.com;;RUA XV DE NOVEMBRO, 1386;VILA MARIANA;São Paulo;SP;01924866;;03/01/2023
102850;MATEUS RIBEIRO PEIXOTO MELO;47055948860;06/08/1978;M;mateus_mel513@hotmail.com;(31) 99895-2315;R. Paulista, nº 2852;BELA VISTA;Belo Horizonte;Minas Gerais;32013638;S;31/05/2020
102851;DEBORA MARTINS NUNES;19768599138;31/05/1971;F;deboranunes533@outlook.com;31 92853223;ALAMEDA PRESIDENTE VARGAS, N. 638;BELA VISTA;Belo Horizonte;MG;34446902;N;18/08/2022
102852;SR. GUSTAVO ASSUNÇÃO ARAÚJO;40433964650;31/12/1933;M;gustavo.araujo824@hotmail.com;11 997116535;Rua XV de Novembro, N. 1278;BOA VISTA;São Paulo;SP;04259801;N;23/06/2025
102853;ALINE  MELO CONCEICAO ;465.519.895-86;16/03/1992;;alineconceicao830@yahoo.com.br;(61) 98319-6612;AV. PRESIDENTE VARGAS, Nº 2011;VILA NOVA;Brasília;DF;73782-886;N;28/08/2025
102854;LUIS FERREIRA;88992316801;28/03/1978;M;luis_fer494@yahoo.com.br;(21) 96585-8307;TRAVESSA PRESIDENTE VARGAS, 2497 - CASA 2;BELA VISTA;Niterói;rj;29339865;N;21/07/2021
102855;VITÓRIA  FERREIRA CARDOSO ;63517857238;27/06/1975;F;vitoriacardoso88@gmail.com;11 967937449;R MARECHAL DEODORO, 1257 - APTO 31;JARDIM DAS FLORES;Guarulhos;São Paulo;01366-919;N;04/01/2023
102856;HENRIQUE PEIXOTO CARVALHO;20813521173;30/05/2001;M;henrique.carvalho115@bol.com.br;(71) 99613-2311;R Brasil, nº 1692;CENTRO;Salvador;Bahia;42672-378;S;02/05/2020
102857;DRA. FERNANDA MELO ASSUNÇÃO CONCEIÇÃO;30040120309;17/11/1983;F;fernanda.conceicao586@outlook.com;19 961377640;Rua Dom Pedro II, nº 2213;BELA VISTA;Campinas;SP;19580823;N;27/12/2023
102858;BRUNO BRANDAO RIBEIRO;315.665.274-14;01/10/1989;M;bruno.ribeiro642@uol.com.br;(11) 99858-6779;R SETE DE SETEMBRO, N. 16 - APTO 31;CENTRO;São Paulo;SP;04586604;N;03/06/2020
102859;JÚLIA ALVES;4,05617E+09;11/09/1951;F;julia_alv931@bol.com.br;94903479;R. DOS IPÊS, Nº 272;SANTO ANTÔNIO;São Paulo;SP;06626226;S;16/01/2025
102860;BRUNO GOMES;042.473.017-05;01/08/1990;M;fernanda.rocha873@outlook.com;98131-8143;Av. Dom Pedro II, N. 1640 - Casa 2;BOA VISTA;Guarulhos;SP;01375675;N;17/03/2022
102861;ISABELA MARTINS;979.569.585-12;05/05/1995;F;isabelamartins751@yahoo.com.br;31983861020;Rua Sete de Setembro, nº 1370 - Fundos;JARDIM AMÉRICA;belo horizonte ;MG;34891816;S;05/10/2022
102862;JOANA ARAÚJO CARDOSO;347.066.821-34;16/04/1965;F;joana_car273@gmail.com;(51) 98702-3722;R PAULISTA, 802;PARQUE INDUSTRIAL;PORTO ALEGRE;rs;97614359;S;07/01/2025
102863;CECILIA PEREIRA NUNES;34859382544;20/05/1995;F;cecilia_nun726@hotmail.com;41 977582883;Rua Castro Alves, N. 1691 - Casa 2;CENTRO;curitiba ;pr;89808270;S;22/03/2021
102864;MATEUS SILVA FREITAS ALVES;222.117.221-30;01/03/1999;M;;31 990294268;Rua Presidente Vargas, N. 653;CENTRO;Belo Horizonte;Minas Gerais;32920-438;N;09/03/2024
102865;HELIO BRANDAO FERREIRA;92911444957;26/05/1961;M;helio_fer611@gmail.com;(11) 97408-5308;Avenida das Palmeiras, 311;BOA VISTA;guarulhos ;SP;06004328;S;20/06/2021
102866;CECILIA OLIVEIRA ANDRADE;60792248520;19/05/1980;F;cecilia_and642@hotmail.com;11960314613;AV dos Andradas, nº 1296;SÃO JOSÉ;Guarulhos;SP;05647974;N;28/01/2021
102867;HENRIQUE MENDES MENDES;094.686.031-99;30/03/1997;M;henriquemendes29@hotmail.com;(19) 97229-4175;Rua Sete de Setembro, N. 1022;SÃO JOSÉ;campinas ;SP;11881184;S;14/11/2019
102868;VITÓRIA MENDES;29126523833;07/11/1985;F;vitoria_men596@gmail.com;41976996292;R DOS IPÊS, Nº 265 - APTO 31;VILA NOVA;Curitiba;PR;83924186;S;31/08/2019
102869;JOSE PEREIRA GOMES;94430377006;01/01/1900;M;josegomes43@gmail.com;11 999873867;RUA DOS ANDRADAS, N. 730;BELA VISTA;São Paulo - SP;São Paulo;01406398;S;19/10/2025
102870;RAQUEL LIMA OILVEIRA;59604004565;19/05/1993;F;raqueloliveira845@hotmail.com;(48) 97135-2716;Rua Paulista, 2530 - Apto 12;BOA VISTA;Florianópolis;SC;81080670;S;25/01/2022
102871;DÉBORA ARAÚJO FREITAS MARQUES;975.587.865-33;15/10/1982;F;debora_mar528@bol.com.br;99460-2500;AV Dom Pedro II, N. 1542 - Apto 12;VILA MARIANA;São Paulo;SP;04788-507;N;15/09/2024
102872;DR. GUSTAVO SILVA;71467418269;25/02/1978;M;gustavo_sil532@bol.com.br;(31) 97813-4653;PRAÇA GETÚLIO VARGAS, 824;VILA MARIANA;Belo Horizonte;mg;32587104;S;02/01/2023
102873;ALINE RODRIGUES BRANDAO;33705170783;19/05/2005;F; ALINEBRANDAO125@HOTMAIL.COM ;;AV da Liberdade, nº 921;CENTRO;Curitiba;Paraná;83804280;S;05/01/2019
102874;OTÁVIO MARQUES FERREIRA;980.934.761-80;03/11/1969;M; OTAVIO.FERREIRA622@UOL.COM.BR ;(11) 9876-7768;Rua Presidente Vargas, N. 62 - Bloco B Apto 104;VILA NOVA;São Paulo;sp;01247126;S;22/12/2021
102875;HENRIQUE ARAUJO;6561245121;11/05/1934;M;henrique_ara939@uol.com.br;51 984896021;AV. XV DE NOVEMBRO, 620;LIBERDADE;Porto Alegre - RS;RS;93610-354;;13/10/2023
102876;SONIA MARQUES MOREIRA;482.041.431-33;05/08/1989;F;sonia_mor279@bol.com.br;(11) 99662-1198;RUA DA LIBERDADE, 1988;CENTRO;São Paulo;sp;05854027;N;29/07/2024
102877;MÁRCIO ASSUNÇÃO LIMA ALVES;26009845505;17/06/1977;M;marcioalves158@yahoo.com.br;81976057225;Alameda Paulista, 731;BOA VISTA;Recife;PE;57885-242;S;20/12/2022
102878;PRISCILA ASSUNCAO PEREIRA;51934649988;02/12/1976;F; PRISCILA.PEREIRA511@YAHOO.COM.BR ;51 962077009;RUA TIRADENTES, 1422;SANTO ANTÔNIO;Porto Alegre - RS;RS;93534-467;N;20/10/2025
102879;WAGNER  GOMES RODRIGUES ;36468262480;20/01/1991;M;;(19) 99127-7875;Rua Marechal Deodoro, 2799 - Fundos;VILA MARIANA;Campinas;São Paulo;19532002;N;11/10/2019
102880;CESAR MACHADO;166.078.610-08;23/04/1981;M;cesarmachado207@yahoo.com.br;(31) 99332-6613;AVENIDA PAULISTA, N. 2135;LIBERDADE;BELO HORIZONTE;MG;39370-222;S;10/09/2025
102881;TÂNIA SOUZA DIAS;96456920400;19/03/1990;F;tania_dia104@yahoo.com.br;87307262;RUA DOS ANDRADAS, N. S/N;LIBERDADE;Guarulhos;São Paulo;09835-015;S;29/11/2021
102882;HELIO ASSUNCAO;91738341909;17/07/1968;M;helioassuncao987@yahoo.com.br;(19) 99081-7142;RUA MARECHAL DEODORO, N. 2302;JARDIM DAS FLORES;Campinas;SP;18641547;;14/05/2019
102883;LEONARDO  ANDRADE GUIMARAES ;143.620.331-73;29/12/1967;M;leonardo_gui152@yahoo.com.br;31964919486;R SÃO JOÃO, Nº 2044 - FUNDOS;CENTRO;Belo Horizonte;mg;39022-376;;01/03/2019
102884;GABRIELA SOUZA;71520357923;21/06/1964;F;gabriela_sou57348@hotmail.con;41 980868590;RUA TIRADENTES, Nº 722;VILA MARIANA;CURITIBA;PR;87770797;S;30/09/2019
102885;CESAR DIAS ROCHA;31804087823;06/01/1974;M; CESAR.ROCHA524@GMAIL.COM ;;R. Marechal Deodoro, nº 2827;LIBERDADE;São Paulo;SP;07129414;S;04/09/2024
102886;CAMILA RIBEIRO;46777611874;25/10/1952;I;camilaribeiro869@gmail.com;(61) 99735-3964;RUA GETÚLIO VARGAS, N. S/N;JARDIM AMÉRICA;Brasília;Distrito Federal;78764254;S;07/03/2022
102887;CAIO RODRIGUES RODRIGUES;42324550512;17/12/1986;M;caiorodrigues469@outlook.com;11980021891;Avenida XV de Novembro, N. S/N - Apto 31;JARDIM DAS FLORES;Santo André - SP;SP;02882-430;S;22/05/2022
102888;VITORIA SANTOS;94106509768;10/11/1953;F;vitoria_san515@outlook.com;(11) 97947-5333;Rua Sete de Setembro, 2601 - Apto 12;SÃO JOSÉ;São Paulo;São Paulo;04290182;N;08/07/2020
102889;PATRICIA ANDRADE RODRIGUES;38962535188;12/03/1971;F;patricia.rodrigues6904@hotmail.com;21974779584;R. SETE DE SETEMBRO, N. 2131;PARQUE INDUSTRIAL;Rio de Janeiro;Rio de Janeiro;26177-684;S;22/06/2019
102890;LARISSA NUNES;84764861704;31/12/1963;F;larissa.nunes928gmail.com;11 62407907;Rua Presidente Vargas, N. 2591 - Apto 31;VILA NOVA;São Paulo;São Paulo;02143-839;S;21/11/2025
102891;JOAO PEIXOTO FERREIRA GUIMARAES;09535284800;31/03/1994;M;joao.guimaraes292@yahoo.com.br;(48) 6534-2660;RUA das Flores, nº 2032;SÃO JOSÉ;Florianópolis;SC;87973-299;S;26/08/2020
102892;LETICIA GOMES CONCEICAO;87221569339;06/10/1968;F;leticia_con803@yahoo.com.br;81 85337452;RUA RIO BRANCO, N. 1809;JARDIM AMÉRICA;Recife;PE;53692611;S;29/04/2021
102893;JOANA ROCHA MOREIRA RIBEIRO;83080676629;01/05/1987;F; JOANA.RIBEIRO361@GMAIL.COM ;97329-9140;R. RIO BRANCO, N. 582;JARDIM AMÉRICA;SAO PAULO;sp;02404315;S;03/11/2021
102894;NATALIA MOREIRA NUNES;599.499.305-02;03/09/1998;F;natalia.nunes569@outlook.com;11 965248616;Av das Flores, N. 264;BOA VISTA;São Paulo;SP;05077610;N;14/07/2025
102895;JÚLIA MAGALHÃES BRANDÃO NASCIMENTO;295.860.795-03;16/04/1982;F;julia.nascimento433@uol.com.br;(21) 98899-3776;AVENIDA DOS ANDRADAS, 389;BELA VISTA;Niterói;Rio de Janeiro;28954-931;S;14/08/2019
102896;LUIS MARTINS;32874241571;20/12/1987;M;luis_mar491@uol.combr;51988581596;RUA da Liberdade, 2655;JARDIM AMÉRICA;Porto Alegre;RS;96967072;N;19/12/2022
102897;SONIA NASCIMENTO COSTA;53227274779;16/05/1985;F; SONIA_COS14@OUTLOOK.COM ;31 962749724;Rua Tiradentes, N. 415;VILA MARIANA;Belo Horizonte;Minas Gerais;38708-861;S;14/05/2020
102898;LUIZA PEIXOTO NASCIMENTO MOREIRA;50925216518;30/07/1978;F;luiza_mor68@gmail.com;(11) 96704-4933;Travessa Dom Pedro II, N. 1920;JARDIM DAS FLORES;São Paulo;SP;03047888;N;07/06/2025
102899;MARCIA CARAVLHO PEREIRA;04856632957;15/08/1997;F;marcia.pereira657@hotmail.com;11964157041;RUA PRESIDENTE VARGAS, N. 1271;SANTO ANTÔNIO;São Paulo;sp;07844773;N;29/11/2021
102900;VITÓRIA COSTA SOUZA;24403230636;10/09/1962;F; VITORIA_SOU667@HOTMAIL.COM ;11989147103;RUA BRASIL, S/N - APTO 31;BOA VISTA;Guarulhos;SP;06039-474;N;01/03/2019
102901;ISABELA COSTA SANTOS;73649377900;03/04/1982;F;isabelasantos691@yahoo.com.br;11995153125;RUA SETE DE SETEMBRO, Nº S/N - FUNDOS;SÃO JOSÉ;Santo André;sp;07242800;N;23/12/2021
102902;PATRICIA MACHADO;55771777234;30/08/1958;F;patricia_mac649@hotmail.com;51 75594601;R. SANTOS DUMONT, 610;JARDIM AMÉRICA;Porto Alegre;RS;91138024;N;07/08/2023
102903;ANTÔNIO RODRIGUES ALVES;694.269.748-65;07/07/2001;M;antonioalves928@hotmail.com;11975272231;Rua Paulista, nº 231;SANTA CECÍLIA;são paulo ;São Paulo;08258003;N;16/03/2025
102904;RAQUEL GOMES;75718382409;06/03/1961;F;raquel_gom207@hotmail.com;32 997072524;Alameda dos Ipês, 743 - Bloco B Apto 104;VILA NOVA;Juiz de Fora;mg;33114899;N;04/10/2023
102905;OTÁVIO FREITAS;14625854776;31/12/1933;M;otavio.freitas15028@uol.com.br;41 971513604;RUA SETE DE SETEMBRO, Nº 171;SÃO JOSÉ;Curitiba;pr;81161272;S;16/07/2021
102906;FERNANDA RIBEIRO;57439672887;06/09/1985;F;fernandaribeiro806@yahoo.com.br;21 995568736;R. da Liberdade, 1669;VILA MARIANA;Rio de Janeiro;Rio de Janeiro;22781-621;S;18/07/2019
102907;LUCIA ROCHA RODRIGUES ARAUJO;158.235.560-63;21/04/1996;F;luciaaraujo138@outlook.com;;RUA RIO BRANCO, Nº 1794;VILA NOVA;Santo André;São Paulo;04024988;N;10/08/2019
102908;DRA. CAMILA CARDOSO ROCHA;3,07956E+10;26/02/1963;I;camilarocha80@bol.com.br;(21) 99704-1404;Rua Castro Alves, N. 766 - Casa 2;JARDIM DAS FLORES;Niterói;RJ;27182767;S;23/01/2022
102909;RENATA ARAUJO MENDES;84474241380;14/05/1985;F; RENATA_MEN512@GMAIL.COM ;11 82383755;TV. SETE DE SETEMBRO, Nº 1461;SANTA CECÍLIA;São Paulo;sp;05267-348;N;12/01/2021
102910;LEONARDO COSTA;738.546.636-25;04/01/1987;M;leonardo_cos338@yahoo.com.br;21961237340;RUA dos Andradas, N. 1606 - Fundos;JARDIM DAS FLORES;rio de janeiro ;rj;21746093;S;01/05/2021
102911;VINÍCIUS PEREIRA RODRIGUES;190.350.406-60;07/07/1996;M;viniciusrodrigues965@hotmail.com;(11) 6780-1235;AVENIDA XV DE NOVEMBRO, N. 2638;VILA MARIANA;São Paulo;São Paulo;09539660;S;08/10/2024
102912;BEATRIZ MAGALHAES;77473943812;04/04/1985;F;beatrizmagalhaes94@yahoo.com.br;98339-7248;RUA GETÚLIO VARGAS, Nº 25;JARDIM AMÉRICA;Rio de Janeiro - RJ;rj;22359872;N;27/03/2024
102913;SIMONE FERREIRA SILVA FREITAS;16879858201;25/08/1989;F;simone_fre641@gmail.com;32964653852;ALAMEDA DA LIBERDADE, N. 1926;JARDIM DAS FLORES;Juiz de Fora - MG;mg;35782-911;S;01/12/2022
102914;RODRIGO ARAUJO;433.759.494-99;03/05/1994;M;rodrigo.araujo138@outlook.com;(11) 96557-6267;R. das Flores, S/N;VILA MARIANA;Guarulhos;São Paulo;05785-515;S;22/03/2021
102915;SRA. LUÍZA MACHADO SANTOS LIMA;48489929076;02/12/1974;F;luizalima941@yahoo.com.br;(11) 99067-6953;Rua Castro Alves, N. 1543;SANTO ANTÔNIO;São Paulo;sp;07936097;N;09/04/2019
102916;VINICIUS CONCEICAO MARQUES;38680719544;17/11/1989;M;vinicius_mar344@outlook.com;11970072442;AV. DOM PEDRO II, Nº 1525;BELA VISTA;São Paulo;sp;09512-372;N;18/12/2019
102917;LETICIA N. MAGALHAES GOMES;03954842432;13/07/1996;F; LETICIA_GOM961@OUTLOOK.COM ;11964728566;Av das Flores, 2888;BELA VISTA;SAO PAULO;SP;05405-036;;10/11/2021
102918;MATEUS NASCIMENTO;69924112172;08/03/1978;M;mateus.nascimento363@uol.com.br;41973791596;Travessa da Liberdade, nº 455;BOA VISTA;Curitiba;PR;81673510;N;06/08/2024
102919;MATEUS  GUIMARAES SANTOS ;82094755410;31/08/1968;I;mateus_san468@uol.com.br;11968469494;RUA SANTOS DUMONT, Nº 576;JARDIM DAS FLORES;São Paulo;São Paulo;03783780;S;02/02/2020
102920;FERNANDA NUNES;38277277822;19/05/2000;F;fernandanunes330@outlook.com;81 62855895;RUA XV DE NOVEMBRO, Nº 1499 - APTO 31;SANTA CECÍLIA;Recife;PE;59491705;S;26/04/2025
102921;THIAGO MARQUES;016.821.661-20;11/01/1989;I;;21 975375045;R Dom Pedro II, 126;SÃO JOSÉ;Rio de Janeiro;RJ;28623-041;S;20/08/2019
102922;FERNANDO MENDES ALVES;348.484.947-96;05/08/1964;M;fernando.alves652@uol.com.br;11960049563;AVENIDA DAS FLORES, N. 426 - BLOCO B APTO 104;SANTO ANTÔNIO;São Paulo;sp;07647-553;;03/09/2023
102923;LEONARDO BRANDAO PEIXOTO;56352491363;29/12/1994;M;leonardo_pei965@outlook.com;61 981477243;R das Flores, nº 557;SANTA CECÍLIA;Brasília;DF;77445826;S;11/12/2024
102924;VITORIA PEIXOTO MACHADO;309.628.447-48;30/01/1983;F;vitoria.machado405@bol.com.br;19 987958856;Alameda XV de Novembro, 663;JARDIM DAS FLORES;CAMPINAS;SP;12520-912;S;03/08/2022
102925;GUSTAVO FERREIRA ANDRADE PEIXOTO;44578964892;21/10/1964;M;gustavopeixoto141@yahoo.com.bt;51978653048;R. Sete de Setembro, N. 1833;SÃO JOSÉ;Porto Alegre;rs;98470-415;S;15/09/2024
102926;DR. SÔNIA NASCIMENTO ROCHA;98427182201;12/02/1975;F;sonia_roc923@outlook.com;;AV. MARECHAL DEODORO, 450;BOA VISTA;São Paulo;sp;6677892;N;10/09/2023
102927;ALINE PEREIRA;15601041806;04/06/1990;F;aline_per915@uol.com.br;(11) 99332-1956;RUA SÃO JOÃO, N. 1919 - APTO 31;VILA NOVA;Santo André;SP;09927-879;N;06/10/2022
102928;TANIA GOMES MOREIRA;18317787184;10/05/1982;F;taniamoreira39882@hotmail.com;11985345618;RUA PAULISTA, N. 2421;JARDIM AMÉRICA;São Paulo;SP;06784-728;S;23/02/2021
102929;LUIS SANTOS ASSUNCAO RODRIGUES;44797649682;18/08/1968;M;luis_rod493@uol.com.br;(11) 96928-9474;Alameda Sete de Setembro, nº 506;PARQUE INDUSTRIAL;São Paulo;sp;05963-699;;04/04/2021
102930;RENATA GUIMARAES;73498716948;15/05/1970;F;renataguimaraes311@bol.com.br;(11) 98707-7809;RUA TIRADENTES, 448;BELA VISTA;Sampa;São Paulo;4044928;S;23/08/2022
102931;LARISSA  SOUZA ;50138305919;01/01/1900;F;larissa.souza484@hotmail.com;4869415807;AVENIDA TIRADENTES, N. 891;BELA VISTA;Florianópolis;Santa Catarina;87791-125;N;23/01/2024
102932;CAMILA MARQUES CARDOSO;580.678.984-56;04/11/1967;F;camila.cardoso105@yahoo.com.br;71 998647620;RUA TIRADENTES, 1258;SANTO ANTÔNIO;Salvador;ba;46976015;S;28/03/2022
102933;HELENA MACHADO GOMES;86232263642;11/11/1980;F;helena.gomes258@uol.com.br;61974584230;RUA DAS PALMEIRAS, Nº 459 - APTO 12;SANTO ANTÔNIO;BRASILIA;df;72750-868;N;02/08/2025
102934;HENRIQUE MENDES MENDES;27089080307;22/08/1983;M; HENRIQUE.MENDES900@GMAIL.COM ;(41) 99925-1227;R. das Palmeiras, 1470 - Fundos;PARQUE INDUSTRIAL;Curitiba;PR;82977-295;N;16/11/2025
102935;CLÁUDIA NASCIMENTO SANTOS;37267691021;07/12/1991;F;claudia.santos162@yahoo.com.br;87214796;PRAÇA PRESIDENTE VARGAS, Nº 626;SANTO ANTÔNIO;rio de janeiro ;rj;23505839;N;07/04/2023
102936;ALINE  GOMES ;54888761973;23/09/1970;F;aline.gomes94593@outlook.com;48 991934746;AL DOS ANDRADAS, Nº 714 - APTO 31;JARDIM AMÉRICA;FLORIANOPOLIS;SC;88376546;N;17/12/2021
102937;TÂNIA  OLIVEIRA PEREIRA ;888.837.848-04;05/07/1993;F;;81974923131;RUA DOS IPÊS, 2806;JARDIM DAS FLORES;Recife;pe;55918901;;10/08/2022
102938;RODRIGO GUIMARAES CONCEICAO;97081171028;25/01/1963;M;rodrigoconceicao502@outlook.com;21 78139818;Rua das Flores, S/N - Bloco B Apto 104;SANTO ANTÔNIO;rio de janeiro ;RJ;23542-135;N;27/02/2025
102939;ANA CONCEICAO NASCIMENTO;360.721.171-04;24/03/1999;F;ana_nas380@gmail.com;(11) 9372-9886;AVENIDA DOS ANDRADAS, Nº 1618;VILA MARIANA;Guarulhos;sp;2738672;N;24/06/2020
102940;SÔNIA SOUZA ALVES;07295140050;02/08/1968;F;sonia_alv735@gmail.com;(41) 99694-5339;RUA GETÚLIO VARGAS, 2556;BOA VISTA;Curitiba;pr;87608685;S;06/07/2025
102941;TANIA M. SILVA;052.090.164-98;22/09/1973;F;taniasilva849@outlook.com;11960847069;Rua Presidente Vargas, N. 971 - Apto 12;VILA NOVA;Santo André;SP;08758-291;S;10/06/2020
102942;LETICIA SANTOS MAGALHAES MELO;739.687.167-01;13/01/1984;F;leticia_mel299@bol.com.br;11 66141215;AV TIRADENTES, N. 245;JARDIM DAS FLORES;SP;SP;03473414;S;27/04/2022
102943;HELENA DIAS;836.081.651-42;21/03/1986;F;helenadias46@hotmail.com;(16) 96886-4200;AVENIDA PAULISTA, Nº 1897;VILA MARIANA;Ribeirão Preto;SP;13926-996;;19/09/2025
102944;DRA. MÁRCIO MACHADO FERREIRA;08912954105;21/04/1986;;marcioferreira212@outlook.com;11983964815;AV DOS IPÊS, 829;SANTO ANTÔNIO;Guarulhos;sp;01794-694;S;24/02/2020
102945;LUCIA MOREIRA SANTOS;392.238.820-52;03/06/1959;F;luciasantos474@yahoo.com.br;(11) 97175-4571;RUA DA LIBERDADE, Nº 2925;SANTO ANTÔNIO;Guarulhos;São Paulo;08086-754;S;08/11/2023
102946;RAQUEL M. NUNES GUIMARAES;13997062846;13/06/1949;F;raquel_gui646@gmail.com;(11) 96758-5182;Rua da Liberdade, 504;SANTO ANTÔNIO;SAO PAULO;SP;04726267;N;15/12/2022
102947;MARIANA SILVA PEREIRA;92073441068;05/11/1960;F; MARIANAPEREIRA120@UOL.COM.BR ;(11) 6089-9151;R PAULISTA, N. 528 - APTO 12;VILA NOVA;São Paulo;SP;03105-493;N;20/08/2023
102948;EDUARDO COSTA DIAS;41847931774;03/02/1988;M;eduardo_dia825@uol.com.br;19 73612923;Avenida das Palmeiras, nº 2093 - Apto 12;VILA MARIANA;Campinas;São Paulo;16741-576;N;12/02/2024
102949;RAQUEL DIAS;50352720522;15/12/1985;;raqueldias623@yahoo.com.br;4882071460;RUA DAS PALMEIRAS, Nº 2553;SANTO ANTÔNIO;Florianópolis;Santa Catarina;85949510;S;24/11/2025
102950;LUIZA SOUZA ARAUJO;07046512035;01/01/1969;F;luizaaraujo551@uol.com.br;(21) 99484-7579;Rua Presidente Vargas, N. 1459 - Fundos;VILA NOVA;Rio de Janeiro;RJ;26937030;S;04/02/2025
102951;RODRIGO ROCHA;648.332.547-94;29/03/1998;M;rodrigo.rocha922@outlook.com;81 80677986;Rua Paulista, N. 663;SANTA CECÍLIA;Recife;;55400-933;N;11/09/2020
102952;ANTÔNIO MARQUES COSTA;80890967390;05/06/1986;M;antonio.costa693@gmail.com;;AVENIDA SÃO JOÃO, Nº 2304;VILA NOVA;Brasília;DF;76481-354;N;04/06/2023
102953;BEATIRZ CARDOSO NUNES;06100745046;02/03/1990;F;beatriznunes898@outlook.com;4892139582;AL XV DE NOVEMBRO, N. 2301 - APTO 31;PARQUE INDUSTRIAL;FLORIANOPOLIS;SC;87424824;N;05/11/2019
102954;PAULO MAGALHÃES MARQUES;95450960980;04/05/1984;M;paulomarques760@gmail.com;(11) 99163-6338;Rua das Flores, N. 587 - Bloco B Apto 104;LIBERDADE;São Paulo;São Paulo;08516-633;N;14/08/2023
102955;RODRIGO MAGALHAES LIMA;53677821592;01/01/1900;I;rodrigo.lima56191@yahoo.com.br;;PRAÇA SÃO JOÃO, N. 2189 - APTO 12;SANTA CECÍLIA;Rio de Janeiro;rj;21600802;N;07/02/2020
102956;CECILIA  MENDES SOUZA ;67209916393;19/01/1994;F;ceciliasouza575@outlook.com;(31) 99810-7040;Rua Paulista, 664;JARDIM AMÉRICA;Belo Horizonte;MG;35997284;S;09/05/2019
102957;RENATA  MARQUES ARAUJO ;00030250803;01/05/1999;F;renata.araujo85@bol.com.br;11 968928680;Rua Castro Alves, 854;BELA VISTA;São Paulo;sp;7028769;;28/08/2025
102958;BRUNO MARTINS;24469274811;27/08/1996;M;brunomartins44126@bol.com.br;31 97305855;Rua das Flores, N. S/N;BOA VISTA;Belo Horizonte;MG;39490-249;S;09/08/2019
102959;TÂNIA PEIXOTO MARTINS RIBEIRO;28715437809;13/08/1976;F; TANIA_RIB976@HOTMAIL.COM ;61 983195885;Al. Marechal Deodoro, 924;JARDIM DAS FLORES;Brasília;df;71312456;N;19/06/2019
102960;TANIA SANTOS;5787095626;21/04/2000;F;tania_san9258@bol.com.br;41 972575654;R Sete de Setembro, nº 2214;JARDIM AMÉRICA;Curitiba;Paraná;88415362;S;01/10/2019
102961;MARIANA GUIMARÃES;40061890014;02/08/1978;F;mariana_gui925@gmail.com;81963813793;Rua Tiradentes, nº 1423 - Casa 2;BELA VISTA;Recife - PE;pe;51080-640;S;04/07/2020
102962;MARCIA CARDOSO MOREIRA MOREIRA;51176513834;09/04/1989;F; MARCIAMOREIRA237@UOL.COM.BR ;(11) 97251-9216;R. DOS ANDRADAS, N. 2371;SÃO JOSÉ;São Paulo;SP;03263-213;;22/08/2023
102963;FÁBIO PEREIRA;055.870.852-87;30/08/2004;M;fabio.pereira734@uol.com.br;11 967933321;RUA SETE DE SETEMBRO, Nº 2470 - APTO 31;BOA VISTA;São Paulo;sp;2430265;N;31/12/2020
102964;RENATA MARQUES MOREIRA;153.638.347-31;01/01/1900;F;renata.moreira382@yahoo.com.br;32 982249038;RUA PAULISTA, 123;SANTA CECÍLIA;Juiz de Fora;MG;35106027;N;21/11/2022
102965;CECILIA ALVES MELO;889.868.811-36;26/06/2001;I;cecilia_mel438@gmail.com;(41) 98326-8476;Rua Presidente Vargas, nº 1865 - Casa 2;VILA NOVA;Curitiba;Paraná;86312-134;N;12/05/2024
102966;EDUARDO  SOUZA NASCIMENTO CARVALHO ;88493197629;13/03/1972;M;eduardo_car736@hotmail.com;11 963919987;Av. Sete de Setembro, N. 1837;LIBERDADE;São Paulo;sp;04266-869;N;17/06/2022
102967;LUCIA GUIMARAES CARVALHO;691.486.101-35;27/11/1989;F;lucia.carvalho67898@bol.com.br;7178381170;TRAVESSA SANTOS DUMONT, Nº 2344;JARDIM AMÉRICA;Salvador;Bahia;47564-251;S;06/10/2020
102968;SONIA PEREIRA;656.984.306-08;14/04/1987;F;soniapereira207@gmail.com;21981011284;R. Dom Pedro II, nº 2426 - Bloco B Apto 104;VILA NOVA;Rio de Janeiro;Rio de Janeiro;25817436;S;10/09/2021
102969;FABIO CONCEICAO ARAUJO;02896891714;28/01/1976;M;fabio.araujo255@hotmail.com;21 976987045;AV Marechal Deodoro, nº 2230;CENTRO;Rio de Janeiro;RJ;25915-962;;07/06/2025
102970;RAQUEL FREITAS ANDRADE;81860586996;11/01/1990;F;raquelandrade496@hotmail.com;(11) 97393-7269;RUA XV DE NOVEMBRO, 177 - APTO 12;BOA VISTA;São Paulo;São Paulo;5858532;N;11/09/2023
